CmpdID,neuSmi,y,src
cid2708,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0,Tox21
cid2763,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0,Tox21
cid2578,O=NN(CCCl)C(=O)NCCCl,0,Tox21
cid2727,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0,Tox21
cid2554,NC(=O)N1c2ccccc2C=Cc2ccccc21,0,Tox21
cid2733,O=c1[nH]c2cc(Cl)ccc2o1,0,Tox21
cid2720,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,0,Tox21
cid1355,Clc1cccc(N2CCNCC2)c1,0,Tox21
cid2913,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0,Tox21
cid135398737,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0,Tox21
cid4652,NC(Cc1ccc(Cl)cc1)C(=O)O,0,Tox21
cid2796,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0,Tox21
cid2762,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0,Tox21
cid2576,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0,Tox21
cid2910,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0,Tox21
cid36811,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0,Tox21
cid3114,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0,Tox21
cid3053,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0,Tox21
cid3058739,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,0,Tox21
cid3108,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0,Tox21
cid135408763,Nc1cc(=O)[nH]c(N)n1,0,Tox21
cid4943,CC(C)c1cccc(C(C)C)c1O,0,Tox21
cid9363,CCN(CC)C(=O)c1ccc(O)c(OC)c1,0,Tox21
cid3308,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0,Tox21
cid72016,CCC1(C2=NCCN2)Cc2ccccc2O1,0,Tox21
cid6207,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,0,Tox21
cid3291,CCC1(C)CC(=O)NC1=O,0,Tox21
cid3396,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,0,Tox21
cid3433,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,0,Tox21
cid3386,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0,Tox21
cid3331,NC(=O)OCC(COC(N)=O)c1ccccc1,0,Tox21
cid3372,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,Tox21
cid3339,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0,Tox21
cid3373,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0,Tox21
cid3385,O=c1[nH]cc(F)c(=O)[nH]1,0,Tox21
cid3356,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0,Tox21
cid3341,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,Tox21
cid3333,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,Tox21
cid3478,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0,Tox21
cid3446,NCC1(CC(=O)O)CCCCC1,0,Tox21
cid3488,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,Tox21
cid135398740,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0,Tox21
cid3604,C[N+](C)(C)CCCCCC[N+](C)(C)C,0,Tox21
cid3559,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,Tox21
cid3639,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0,Tox21
cid774,NCCc1cnc[nH]1,0,Tox21
cid681,NCCc1ccc(O)c(O)c1,0,Tox21
cid3657,NC(=O)NO,0,Tox21
cid3672,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0,Tox21
cid3671,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0,Tox21
cid3715,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,Tox21
cid3696,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,Tox21
cid133621,CCn1ccnc1CC1COc2ccccc2O1,0,Tox21
cid3825,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0,Tox21
cid3827,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,Tox21
cid3932,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,0,Tox21
cid3878,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0,Tox21
cid3955,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0,Tox21
cid39562,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0,Tox21
cid3899,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0,Tox21
cid3676,CCN(CC)CC(=O)Nc1c(C)cccc1C,0,Tox21
cid3883,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,0,Tox21
cid4922,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,0,Tox21
cid4168,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0,Tox21
cid4122,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,0,Tox21
cid4810,COc1nc(C)nc(Cl)c1NC1=NCCN1,0,Tox21
cid4184,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0,Tox21
cid5353788,CCO/C(O)=N/c1c[n+](N2CCOCC2)no1,0,Tox21
cid4201,N=c1nc(N2CCCCC2)cc(N)n1O,0,Tox21
cid896,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0,Tox21
cid441350,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0,Tox21
cid4032,CNC1(C)C2CCC(C2)C1(C)C,0,Tox21
cid4054,CC12CC3CC(C)(C1)CC(N)(C3)C2,0,Tox21
cid4507,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0,Tox21
cid4497,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0,Tox21
cid4500,CNCCC(Oc1ccccc1OC)c1ccccc1,0,Tox21
cid4418,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,0,Tox21
cid4488,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0,Tox21
cid4472,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,0,Tox21
cid4477,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0,Tox21
cid4493,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0,Tox21
cid39214,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0,Tox21
cid4581,NCC(O)c1ccc(O)cc1,0,Tox21
cid4628,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0,Tox21
cid4636,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0,Tox21
cid4583,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0,Tox21
cid4615,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0,Tox21
cid4847,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,0,Tox21
cid4828,CC(C)NCC(O)COc1cccc2[nH]ccc12,0,Tox21
cid21138,CC(C)NC[C@@H](O)COc1cccc2ccccc12,0,Tox21
cid4740,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0,Tox21
cid16362,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0,Tox21
cid40632,Cc1ccc(=O)n(-c2ccccc2)c1,0,Tox21
cid4927,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,Tox21
cid4891,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0,Tox21
cid4932,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0,Tox21
cid4843,NC(=O)CN1CCCC1=O,0,Tox21
cid4992,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0,Tox21
cid54676228,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0,Tox21
cid1046,NC(=O)c1cnccn1,0,Tox21
cid4909,CCC1(c2ccccc2)C(=O)NCNC1=O,0,Tox21
cid4848,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0,Tox21
cid4781,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,Tox21
cid4850,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,0,Tox21
cid4913,CCN(CC)CCNC(=O)c1ccc(N)cc1,0,Tox21
cid4938,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,0,Tox21
cid3001055,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0,Tox21
cid5070,Nc1nc2ccc(OC(F)(F)F)cc2s1,0,Tox21
cid5073,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,Tox21
cid68712,C1COC(NC(C2CC2)C2CC2)=N1,0,Tox21
cid5095,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0,Tox21
cid56959,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0,Tox21
cid5092,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0,Tox21
cid5268,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,0,Tox21
cid7172,CNCC(O)c1ccc(O)cc1,0,Tox21
cid5335,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0,Tox21
cid5472495,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,0,Tox21
cid5265,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0,Tox21
cid688272,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0,Tox21
cid5387,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,0,Tox21
cid5426,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0,Tox21
cid1123,NCCS(=O)(=O)O,0,Tox21
cid5505,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0,Tox21
cid5503,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,Tox21
cid5610,NCCc1ccc(O)cc1,0,Tox21
cid5546,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0,Tox21
cid5429,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0,Tox21
cid864,O=C(O)CCCCC1CCSS1,0,Tox21
cid2052,N#CC(C#N)=Cc1ccc(O)c(O)c1,0,Tox21
cid1359,FC(F)(F)c1ccccc1-n1ccnc1,0,Tox21
cid5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0,Tox21
cid5452,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0,Tox21
cid5593,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,0,Tox21
cid2435,Brc1c(NC2=NCCN2)ccc2nccnc12,0,Tox21
cid2998,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0,Tox21
cid5707,Cc1cccc(C)c1NC1=NCCCS1,0,Tox21
cid657298,CCCc1cc(=O)[nH]c(=S)[nH]1,0,Tox21
cid3440,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0,Tox21
cid4174,CC(C)(C(=O)c1cccnc1)c1cccnc1,0,Tox21
cid3767,NNC(=O)c1ccncc1,0,Tox21
cid4911,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,Tox21
cid5342,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0,Tox21
cid6009,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0,Tox21
cid3278,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,Tox21
cid1054,Cc1ncc(CO)c(CO)c1O,0,Tox21
cid135398658,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,0,Tox21
cid938,O=C(O)c1cccnc1,0,Tox21
cid2206,Cc1cc(=O)n(-c2ccccc2)n1C,0,Tox21
cid4044,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0,Tox21
cid2148,Nc1ccc(C(=O)NCC(=O)O)cc1,0,Tox21
cid6103,Nc1nc2cc(Cl)ccc2o1,0,Tox21
cid4754,CCOc1ccc(NC(C)=O)cc1,0,Tox21
cid5333,Nc1ccc(S(N)(=O)=O)cc1,0,Tox21
cid54676038,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,0,Tox21
cid6234,N[C@@H]1CONC1=O,0,Tox21
cid3775,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,0,Tox21
cid5340,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,Tox21
cid5775,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,Tox21
cid4994,CCC1(CC)C(=O)C=CNC1=O,0,Tox21
cid2955,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,Tox21
cid6634,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0,Tox21
cid5330,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0,Tox21
cid3828,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0,Tox21
cid2151,Cc1c(N)c(=O)n(-c2ccccc2)n1C,0,Tox21
cid4760,O=C1c2ccccc2C(=O)C1c1ccccc1,0,Tox21
cid4806,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,Tox21
cid3025,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0,Tox21
cid4075,Nc1ccc(O)c(C(=O)O)c1,0,Tox21
cid5280567,Cc1cc(=O)oc2cc(O)ccc12,0,Tox21
cid2343,NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O,0,Tox21
cid2337,CCOC(=O)c1ccc(N)cc1,0,Tox21
cid2482,CCCCOC(=O)c1ccc(N)cc1,0,Tox21
cid7184,CCCCOC(=O)c1ccc(O)cc1,0,Tox21
cid1983,CC(=O)Nc1ccc(O)cc1,0,Tox21
cid7699,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0,Tox21
cid15723,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,0,Tox21
cid5315,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,Tox21
cid5104,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,0,Tox21
cid8480,NC(=O)Nc1ccc([As](=O)(O)O)cc1,0,Tox21
cid5323,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0,Tox21
cid4621,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0,Tox21
cid5344,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0,Tox21
cid5319,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0,Tox21
cid5325,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0,Tox21
cid2788,Oc1c(I)cc(Cl)c2cccnc12,0,Tox21
cid3647,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0,Tox21
cid5328,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0,Tox21
cid5336,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0,Tox21
cid5430,c1ccc2[nH]c(-c3cscn3)nc2c1,0,Tox21
cid2480,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0,Tox21
cid4114,COc1c2occc2cc2ccc(=O)oc12,0,Tox21
cid3503,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0,Tox21
cid4173,Cc1ncc([N+](=O)[O-])n1CCO,0,Tox21
cid1892,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0,Tox21
cid3371,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0,Tox21
cid2761171,CCc1cc(C(N)=S)ccn1,0,Tox21
cid3168,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0,Tox21
cid3739,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0,Tox21
cid5326,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0,Tox21
cid3081,CC1(C)OC(=O)NC1=O,0,Tox21
cid2797,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0,Tox21
cid4165,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,0,Tox21
cid70912,CC(=O)N[C@@H](CC(C)C)C(=O)O,0,Tox21
cid5332,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0,Tox21
cid15443,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0,Tox21
cid3366,Nc1[nH]c(=O)ncc1F,0,Tox21
cid16363,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0,Tox21
cid4487,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0,Tox21
cid5510,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0,Tox21
cid17134,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0,Tox21
cid3634,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0,Tox21
cid3055,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0,Tox21
cid3926,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0,Tox21
cid19529,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,0,Tox21
cid5585,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0,Tox21
cid2446,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0,Tox21
cid3332,O=C(O)Cc1ccc(-c2ccccc2)cc1,0,Tox21
cid3418,O=C(O)c1ccccc1OP(=O)(O)O,0,Tox21
cid5094,Cn1c([N+](=O)[O-])cnc1COC(N)=O,0,Tox21
cid2448,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,0,Tox21
cid610479,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0,Tox21
cid26596,CCCCc1ccc2nc(NC(=O)OC)[nH]c2c1,0,Tox21
cid5531,CCN(CC)c1cc(C)nc2ncnn12,0,Tox21
cid5037,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,0,Tox21
cid3242,COc1cc(C)nc(-n2nc(C)cc2OC)n1,0,Tox21
cid4893,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0,Tox21
cid5479,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0,Tox21
cid4855,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,0,Tox21
cid3074,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0,Tox21
cid31072,CCOC(=O)n1ccn(C)c1=S,0,Tox21
cid2320,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0,Tox21
cid3059,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,0,Tox21
cid3276,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,0,Tox21
cid4912,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,Tox21
cid446541,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0,Tox21
cid3463,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0,Tox21
cid33624,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0,Tox21
cid5362,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0,Tox21
cid35375,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,0,Tox21
cid4030,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,0,Tox21
cid91610,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,0,Tox21
cid54677972,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0,Tox21
cid3335,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0,Tox21
cid39042,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0,Tox21
cid4409,COc1ccc2cc(CCC(C)=O)ccc2c1,0,Tox21
cid3334,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,0,Tox21
cid4831,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0,Tox21
cid1981,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,Tox21
cid2082,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,0,Tox21
cid4849,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0,Tox21
cid41781,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0,Tox21
cid54677971,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0,Tox21
cid65492,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0,Tox21
cid43231,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,0,Tox21
cid3698,Nc1cc(-c2ccncc2)c[nH]c1=O,0,Tox21
cid170344,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,0,Tox21
cid4539,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0,Tox21
cid4594,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,0,Tox21
cid3229,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0,Tox21
cid4513,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0,Tox21
cid54117,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0,Tox21
cid71771,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0,Tox21
cid3476,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,0,Tox21
cid74989,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,0,Tox21
cid5281855,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0,Tox21
cid28693,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0,Tox21
cid8226,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0,Tox21
cid34040,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,0,Tox21
cid54454,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,Tox21
cid3840,O=c1cc(CO)occ1O,0,Tox21
cid656743,COc1ccc2c(c1OC)C(=O)O[C@H]2[C@@H]1c2cc3c(cc2CCN1C)OCO3,0,Tox21
cid72276,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,0,Tox21
cid445154,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,0,Tox21
cid10531,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,Tox21
cid6271,CCC(=O)c1ccc(O)cc1,0,Tox21
cid3728,Oc1c(I)cc(I)c2cccnc12,0,Tox21
cid3182,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0,Tox21
cid941361,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,0,Tox21
cid5443,O=C(O)c1ccccc1S,0,Tox21
cid2153,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0,Tox21
cid4977,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0,Tox21
cid3969,CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,0,Tox21
cid3747,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0,Tox21
cid71188,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0,Tox21
cid667476,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,0,Tox21
cid3702,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,Tox21
cid4421,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0,Tox21
cid1547484,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0,Tox21
cid5324346,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,0,Tox21
cid2315,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0,Tox21
cid3374,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,0,Tox21
cid4021,CC1=NN(c2ccccc2)C(=O)C1,0,Tox21
cid8593,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0,Tox21
cid3169,OCC(O)CN1CCN(c2ccccc2)CC1,0,Tox21
